id	label
X54688.1_w400	Wheat alpha
X54688.1_w450	Wheat alpha
X54688.1_w500	Wheat alpha
X54688.1_w550	Wheat alpha
X54688.1_w600	Wheat alpha
X54688.1_w650	Wheat alpha
X54688.1_w700	Wheat alpha
X54688.1_w750	Wheat alpha
X54688.1_w800	Wheat alpha
X54688.1_w850	Wheat alpha
X54688.1_w900	Wheat alpha
X54688.1_w950	Wheat alpha
X54688.1_w1000	Wheat alpha
X54688.1_w1050	Wheat alpha
X54688.1_w1100	Wheat alpha
X54688.1_w1150	Wheat alpha
X54688.1_w1200	Wheat alpha
X54688.1_w1250	Wheat alpha
X54688.1_w1300	Wheat alpha
X54688.1_w1350	Wheat alpha
X54688.1_w1400	Wheat alpha
X54688.1_w1450	Wheat alpha
X54688.1_w1500	Wheat alpha
X54688.1_w1550	Wheat alpha
X54688.1_w1600	Wheat alpha
X54688.1_w1650	Wheat alpha
X54688.1_w1700	Wheat alpha
X54688.1_w1750	Wheat alpha
X54688.1_w1800	Wheat alpha
X54688.1_w1850	Wheat alpha
X54688.1_w1900	Wheat alpha
X54688.1_w1950	Wheat alpha
X54688.1_w2000	Wheat alpha
X54688.1_w2050	Wheat alpha
X54688.1_w2100	Wheat alpha
X54688.1_w2150	Wheat alpha
X54688.1_w2200	Wheat alpha
X54688.1_w2250	Wheat alpha
X54688.1_w2300	Wheat alpha
X54688.1_w2350	Wheat alpha
X54688.1_w2400	Wheat alpha
X54688.1_w2450	Wheat alpha
X54688.1_w2500	Wheat alpha
X54688.1_w2550	Wheat alpha
X54688.1_w2600	Wheat alpha
X54688.1_w2650	Wheat alpha
X54688.1_w2700	Wheat alpha
X54688.1_w2750	Wheat alpha
X54688.1_w2800	Wheat alpha
X54688.1_w2850	Wheat alpha
X54688.1_w2900	Wheat alpha
X54688.1_w2950	Wheat alpha
X54688.1_w3000	Wheat alpha
X54688.1_w3050	Wheat alpha
X54688.1_w3100	Wheat alpha
X54688.1_w3150	Wheat alpha
X54688.1_w3200	Wheat alpha
X54688.1_w3250	Wheat alpha
X54688.1_w3300	Wheat alpha
X54688.1_w3323	Wheat alpha
X04532.1_w0	Wheat m
X04532.1_w50	Wheat m
X04532.1_w100	Wheat m
X04532.1_w150	Wheat m
X04532.1_w200	Wheat m
X04532.1_w250	Wheat m
X04532.1_w300	Wheat m
X04532.1_w350	Wheat m
X04532.1_w400	Wheat m
X04532.1_w434	Wheat m
X00234.1_w0	Wheat m
X00234.1_w50	Wheat m
X00234.1_w100	Wheat m
X00234.1_w150	Wheat m
X00234.1_w200	Wheat m
X00234.1_w250	Wheat m
X00234.1_w300	Wheat m
X00234.1_w350	Wheat m
X00234.1_w361	Wheat m
X51731.1_full	Triticum aestivum
X51732.1_full	Triticum aestivum
X69328.1_full	T.aestivum (clone
X69329.1_full	T.aestivum (clone
X69331.1_full	T.aestivum (clone
X69332.1_full	T.aestivum (clone
X69333.1_full	T.aestivum (clone
X69334.1_full	T.aestivum (clone
X69326.1_full	T.aestivum (clone
X69327.1_full	T.aestivum (clone
X69330.1_full	Triticum aestivum
X58702.1_w0	T.repens DNA
X58702.1_w50	T.repens DNA
X58702.1_w97	T.repens DNA
X58701.1_w0	T.repens DNA
X58701.1_w50	T.repens DNA
X58701.1_w97	T.repens DNA
X58703.1_w0	T.repens DNA
X58703.1_w50	T.repens DNA
X58703.1_w100	T.repens DNA
X58703.1_w150	T.repens DNA
X58703.1_w200	T.repens DNA
X58703.1_w250	T.repens DNA
X58703.1_w300	T.repens DNA
X58703.1_w350	T.repens DNA
X58703.1_w400	T.repens DNA
X58703.1_w443	T.repens DNA
X58704.1_w0	T.repens DNA
X58704.1_w50	T.repens DNA
X58704.1_w100	T.repens DNA
X58704.1_w150	T.repens DNA
X58704.1_w200	T.repens DNA
X58704.1_w250	T.repens DNA
X58704.1_w300	T.repens DNA
X58704.1_w350	T.repens DNA
X58704.1_w400	T.repens DNA
X58704.1_w444	T.repens DNA
X51618.1_w0	V.unguiculata RNA
X51618.1_w50	V.unguiculata RNA
X51618.1_w100	V.unguiculata RNA
X51618.1_w127	V.unguiculata RNA
X53607.1_full	Z.diploperennis repetitive
X53608.1_full	Z.diploperennis repetitive
X53609.1_w0	Z.diploperennis repetitive
X53609.1_w10	Z.diploperennis repetitive
X53610.1_w0	Z.diploperennis repetitive
X53610.1_w16	Z.diploperennis repetitive
X53611.1_w0	Z.diploperennis repetitive
X53611.1_w20	Z.diploperennis repetitive
X54212.1_w0	Z.mays mRNA
X54212.1_w50	Z.mays mRNA
X54212.1_w100	Z.mays mRNA
X54212.1_w150	Z.mays mRNA
X54212.1_w200	Z.mays mRNA
X54212.1_w250	Z.mays mRNA
X54212.1_w300	Z.mays mRNA
X54212.1_w350	Z.mays mRNA
X54212.1_w400	Z.mays mRNA
X54212.1_w450	Z.mays mRNA
X54212.1_w500	Z.mays mRNA
X54212.1_w550	Z.mays mRNA
X54212.1_w600	Z.mays mRNA
X54212.1_w650	Z.mays mRNA
X54212.1_w700	Z.mays mRNA
X54212.1_w750	Z.mays mRNA
X54212.1_w800	Z.mays mRNA
X54212.1_w850	Z.mays mRNA
X54212.1_w900	Z.mays mRNA
X54212.1_w950	Z.mays mRNA
X54212.1_w1000	Z.mays mRNA
X54212.1_w1050	Z.mays mRNA
X54212.1_w1100	Z.mays mRNA
X54212.1_w1150	Z.mays mRNA
X54212.1_w1200	Z.mays mRNA
X54212.1_w1250	Z.mays mRNA
X54212.1_w1300	Z.mays mRNA
X54212.1_w1350	Z.mays mRNA
X54212.1_w1400	Z.mays mRNA
X54212.1_w1450	Z.mays mRNA
X54212.1_w1500	Z.mays mRNA
X54212.1_w1550	Z.mays mRNA
X54212.1_w1600	Z.mays mRNA
X54212.1_w1650	Z.mays mRNA
X54212.1_w1700	Z.mays mRNA
X54212.1_w1750	Z.mays mRNA
X54212.1_w1800	Z.mays mRNA
X54212.1_w1850	Z.mays mRNA
X54212.1_w1900	Z.mays mRNA
X54212.1_w1950	Z.mays mRNA
X54212.1_w2000	Z.mays mRNA
X54212.1_w2050	Z.mays mRNA
X54212.1_w2100	Z.mays mRNA
X54212.1_w2150	Z.mays mRNA
X54212.1_w2200	Z.mays mRNA
X54212.1_w2250	Z.mays mRNA
X54212.1_w2300	Z.mays mRNA
X54212.1_w2350	Z.mays mRNA
X54212.1_w2400	Z.mays mRNA
X54212.1_w2450	Z.mays mRNA
X54212.1_w2500	Z.mays mRNA
X54212.1_w2550	Z.mays mRNA
X54212.1_w2600	Z.mays mRNA
X54212.1_w2650	Z.mays mRNA
X54212.1_w2700	Z.mays mRNA
X54212.1_w2750	Z.mays mRNA
X54212.1_w2800	Z.mays mRNA
X54212.1_w2843	Z.mays mRNA
X70153.1_w0	Z.mays mRNA
X70153.1_w50	Z.mays mRNA
X70153.1_w100	Z.mays mRNA
X70153.1_w150	Z.mays mRNA
X70153.1_w200	Z.mays mRNA
X70153.1_w250	Z.mays mRNA
X70153.1_w300	Z.mays mRNA
X70153.1_w350	Z.mays mRNA
X70153.1_w400	Z.mays mRNA
X70153.1_w450	Z.mays mRNA
X70153.1_w500	Z.mays mRNA
X70153.1_w550	Z.mays mRNA
X70153.1_w600	Z.mays mRNA
X70153.1_w650	Z.mays mRNA
X70153.1_w700	Z.mays mRNA
X70153.1_w750	Z.mays mRNA
X70153.1_w800	Z.mays mRNA
X70153.1_w850	Z.mays mRNA
X70153.1_w900	Z.mays mRNA
X70153.1_w950	Z.mays mRNA
X70153.1_w1000	Z.mays mRNA
X70153.1_w1050	Z.mays mRNA
X70153.1_w1100	Z.mays mRNA
X70153.1_w1150	Z.mays mRNA
X70153.1_w1200	Z.mays mRNA
X70153.1_w1250	Z.mays mRNA
X70153.1_w1300	Z.mays mRNA
X70153.1_w1350	Z.mays mRNA
X70153.1_w1400	Z.mays mRNA
X70153.1_w1450	Z.mays mRNA
X70153.1_w1500	Z.mays mRNA
X70153.1_w1550	Z.mays mRNA
X70153.1_w1600	Z.mays mRNA
X70153.1_w1650	Z.mays mRNA
X70153.1_w1700	Z.mays mRNA
X70153.1_w1750	Z.mays mRNA
X70153.1_w1800	Z.mays mRNA
X70153.1_w1850	Z.mays mRNA
X70153.1_w1900	Z.mays mRNA
X70153.1_w1950	Z.mays mRNA
X70153.1_w2000	Z.mays mRNA
X70153.1_w2050	Z.mays mRNA
X70153.1_w2100	Z.mays mRNA
X70153.1_w2150	Z.mays mRNA
X70153.1_w2200	Z.mays mRNA
X70153.1_w2250	Z.mays mRNA
X70153.1_w2300	Z.mays mRNA
X70153.1_w2350	Z.mays mRNA
X70153.1_w2400	Z.mays mRNA
X70153.1_w2450	Z.mays mRNA
X70153.1_w2491	Z.mays mRNA
X70154.1_w0	Z.mays mRNA
X70154.1_w50	Z.mays mRNA
X70154.1_w100	Z.mays mRNA
X70154.1_w150	Z.mays mRNA
X70154.1_w200	Z.mays mRNA
X70154.1_w250	Z.mays mRNA
X70154.1_w300	Z.mays mRNA
X70154.1_w350	Z.mays mRNA
X70154.1_w400	Z.mays mRNA
X70154.1_w450	Z.mays mRNA
X70154.1_w500	Z.mays mRNA
X70154.1_w550	Z.mays mRNA
X70154.1_w600	Z.mays mRNA
X70154.1_w650	Z.mays mRNA
X70154.1_w700	Z.mays mRNA
X70154.1_w750	Z.mays mRNA
X70154.1_w800	Z.mays mRNA
X70154.1_w850	Z.mays mRNA
X70154.1_w900	Z.mays mRNA
X70154.1_w950	Z.mays mRNA
X70154.1_w1000	Z.mays mRNA
X70154.1_w1050	Z.mays mRNA
X70154.1_w1100	Z.mays mRNA
X70154.1_w1150	Z.mays mRNA
X70154.1_w1200	Z.mays mRNA
X70154.1_w1250	Z.mays mRNA
X70154.1_w1300	Z.mays mRNA
X70154.1_w1350	Z.mays mRNA
X70154.1_w1400	Z.mays mRNA
X70154.1_w1450	Z.mays mRNA
X70154.1_w1500	Z.mays mRNA
X70154.1_w1550	Z.mays mRNA
X70154.1_w1576	Z.mays mRNA
X14581.1_w0	Maize phosphoenolpyruvate
X14581.1_w50	Maize phosphoenolpyruvate
X14581.1_w100	Maize phosphoenolpyruvate
X14581.1_w150	Maize phosphoenolpyruvate
X14581.1_w200	Maize phosphoenolpyruvate
X14581.1_w250	Maize phosphoenolpyruvate
X14581.1_w300	Maize phosphoenolpyruvate
X14581.1_w350	Maize phosphoenolpyruvate
X14581.1_w400	Maize phosphoenolpyruvate
X14581.1_w450	Maize phosphoenolpyruvate
X14581.1_w500	Maize phosphoenolpyruvate
X14581.1_w550	Maize phosphoenolpyruvate
X14581.1_w600	Maize phosphoenolpyruvate
X14581.1_w650	Maize phosphoenolpyruvate
X14581.1_w700	Maize phosphoenolpyruvate
X14581.1_w750	Maize phosphoenolpyruvate
X14581.1_w800	Maize phosphoenolpyruvate
X14581.1_w850	Maize phosphoenolpyruvate
X14581.1_w900	Maize phosphoenolpyruvate
X14581.1_w932	Maize phosphoenolpyruvate
X14579.1_w0	Maize C4-type
X14579.1_w50	Maize C4-type
X14579.1_w100	Maize C4-type
X14579.1_w150	Maize C4-type
X14579.1_w200	Maize C4-type
X14579.1_w250	Maize C4-type
X14579.1_w300	Maize C4-type
X14579.1_w350	Maize C4-type
X14579.1_w400	Maize C4-type
X14579.1_w450	Maize C4-type
X14579.1_w500	Maize C4-type
X14579.1_w550	Maize C4-type
X14579.1_w600	Maize C4-type
X14579.1_w650	Maize C4-type
X14579.1_w700	Maize C4-type
X14579.1_w750	Maize C4-type
X14579.1_w800	Maize C4-type
X14579.1_w850	Maize C4-type
X14579.1_w858	Maize C4-type
X14580.1_w0	Maize phosphoenolpyruvate
X14580.1_w50	Maize phosphoenolpyruvate
X14580.1_w100	Maize phosphoenolpyruvate
X14580.1_w150	Maize phosphoenolpyruvate
X14580.1_w200	Maize phosphoenolpyruvate
X14580.1_w250	Maize phosphoenolpyruvate
X14580.1_w300	Maize phosphoenolpyruvate
X14580.1_w350	Maize phosphoenolpyruvate
X14580.1_w400	Maize phosphoenolpyruvate
X14580.1_w450	Maize phosphoenolpyruvate
X14580.1_w500	Maize phosphoenolpyruvate
X14580.1_w550	Maize phosphoenolpyruvate
X14580.1_w600	Maize phosphoenolpyruvate
X14580.1_w650	Maize phosphoenolpyruvate
X14580.1_w700	Maize phosphoenolpyruvate
X14580.1_w750	Maize phosphoenolpyruvate
X14580.1_w800	Maize phosphoenolpyruvate
X14580.1_w850	Maize phosphoenolpyruvate
X14580.1_w900	Maize phosphoenolpyruvate
X14580.1_w935	Maize phosphoenolpyruvate
X57743.1_w0	Z.mays mRNA
X57743.1_w50	Z.mays mRNA
X57743.1_w100	Z.mays mRNA
X57743.1_w150	Z.mays mRNA
X57743.1_w200	Z.mays mRNA
X57743.1_w250	Z.mays mRNA
X57743.1_w300	Z.mays mRNA
X57743.1_w350	Z.mays mRNA
X57743.1_w400	Z.mays mRNA
X57743.1_w450	Z.mays mRNA
X57743.1_w500	Z.mays mRNA
X57743.1_w550	Z.mays mRNA
X57743.1_w600	Z.mays mRNA
X57743.1_w650	Z.mays mRNA
X57743.1_w700	Z.mays mRNA
X57743.1_w750	Z.mays mRNA
X57743.1_w800	Z.mays mRNA
X57743.1_w850	Z.mays mRNA
X57743.1_w900	Z.mays mRNA
X57743.1_w950	Z.mays mRNA
X57743.1_w1000	Z.mays mRNA
X57743.1_w1050	Z.mays mRNA
X57743.1_w1100	Z.mays mRNA
X57743.1_w1150	Z.mays mRNA
X57743.1_w1200	Z.mays mRNA
X57743.1_w1250	Z.mays mRNA
X57743.1_w1300	Z.mays mRNA
X57743.1_w1305	Z.mays mRNA
X57575.1_w0	Z.mays mRNA
X57575.1_w50	Z.mays mRNA
X57575.1_w100	Z.mays mRNA
X57575.1_w150	Z.mays mRNA
X57575.1_w200	Z.mays mRNA
X57575.1_w250	Z.mays mRNA
X57575.1_w300	Z.mays mRNA
X57575.1_w350	Z.mays mRNA
X57575.1_w400	Z.mays mRNA
X57575.1_w450	Z.mays mRNA
X57575.1_w464	Z.mays mRNA
X62384.1_w0	Z.mays gene
X62384.1_w50	Z.mays gene
X62384.1_w100	Z.mays gene
X62384.1_w150	Z.mays gene
X62384.1_w200	Z.mays gene
X62384.1_w250	Z.mays gene
X62384.1_w300	Z.mays gene
X62384.1_w350	Z.mays gene
X62384.1_w400	Z.mays gene
X62384.1_w450	Z.mays gene
X62384.1_w500	Z.mays gene
X62384.1_w550	Z.mays gene
X62384.1_w600	Z.mays gene
X62384.1_w650	Z.mays gene
X62384.1_w668	Z.mays gene
X62383.1_w0	Z.mays gene
X62383.1_w50	Z.mays gene
X62383.1_w100	Z.mays gene
X62383.1_w150	Z.mays gene
X62383.1_w200	Z.mays gene
X62383.1_w250	Z.mays gene
X62383.1_w300	Z.mays gene
X62383.1_w341	Z.mays gene
X57274.1_w0	Z.mays pollen
X57274.1_w50	Z.mays pollen
X57274.1_w100	Z.mays pollen
X57274.1_w150	Z.mays pollen
X57274.1_w200	Z.mays pollen
X57274.1_w250	Z.mays pollen
X57274.1_w300	Z.mays pollen
X57274.1_w350	Z.mays pollen
X57274.1_w400	Z.mays pollen
X57274.1_w450	Z.mays pollen
X57274.1_w500	Z.mays pollen
X57274.1_w550	Z.mays pollen
X57274.1_w600	Z.mays pollen
X57274.1_w650	Z.mays pollen
X57274.1_w700	Z.mays pollen
X57274.1_w750	Z.mays pollen
X57274.1_w800	Z.mays pollen
X57274.1_w850	Z.mays pollen
X57274.1_w900	Z.mays pollen
X57274.1_w950	Z.mays pollen
X57274.1_w995	Z.mays pollen
X57275.1_w0	Z.mays pollen
X57275.1_w50	Z.mays pollen
X57275.1_w100	Z.mays pollen
X57275.1_w150	Z.mays pollen
X57275.1_w200	Z.mays pollen
X57275.1_w250	Z.mays pollen
X57275.1_w300	Z.mays pollen
X57275.1_w350	Z.mays pollen
X57275.1_w400	Z.mays pollen
X57275.1_w450	Z.mays pollen
X57275.1_w500	Z.mays pollen
X57275.1_w550	Z.mays pollen
X57275.1_w587	Z.mays pollen
V01472.1_w0	Zea mays
V01472.1_w50	Zea mays
V01472.1_w100	Zea mays
V01472.1_w150	Zea mays
V01472.1_w200	Zea mays
V01472.1_w250	Zea mays
V01472.1_w300	Zea mays
V01472.1_w350	Zea mays
V01472.1_w400	Zea mays
V01472.1_w450	Zea mays
V01472.1_w500	Zea mays
V01472.1_w550	Zea mays
V01472.1_w600	Zea mays
V01472.1_w650	Zea mays
V01472.1_w700	Zea mays
V01472.1_w750	Zea mays
V01472.1_w800	Zea mays
V01472.1_w850	Zea mays
V01472.1_w900	Zea mays
V01472.1_w950	Zea mays
V01472.1_w1000	Zea mays
V01472.1_w1050	Zea mays
V01472.1_w1100	Zea mays
V01472.1_w1114	Zea mays
V01473.1_w0	Zea mays
V01473.1_w50	Zea mays
V01473.1_w100	Zea mays
V01473.1_w150	Zea mays
V01473.1_w200	Zea mays
V01473.1_w250	Zea mays
V01473.1_w300	Zea mays
V01473.1_w350	Zea mays
V01473.1_w400	Zea mays
V01473.1_w450	Zea mays
V01473.1_w484	Zea mays
V01474.1_w0	Zea mays
V01474.1_w50	Zea mays
V01474.1_w100	Zea mays
V01474.1_w150	Zea mays
V01474.1_w200	Zea mays
V01474.1_w250	Zea mays
V01474.1_w300	Zea mays
V01474.1_w350	Zea mays
V01474.1_w400	Zea mays
V01474.1_w450	Zea mays
V01474.1_w500	Zea mays
V01474.1_w550	Zea mays
V01474.1_w600	Zea mays
V01474.1_w650	Zea mays
V01474.1_w700	Zea mays
V01474.1_w750	Zea mays
V01474.1_w800	Zea mays
V01474.1_w850	Zea mays
V01474.1_w900	Zea mays
V01474.1_w950	Zea mays
V01474.1_w968	Zea mays
V01475.1_w0	Zea mays
V01475.1_w50	Zea mays
V01475.1_w100	Zea mays
V01475.1_w150	Zea mays
V01475.1_w200	Zea mays
V01475.1_w250	Zea mays
V01475.1_w300	Zea mays
V01475.1_w350	Zea mays
V01475.1_w400	Zea mays
V01475.1_w450	Zea mays
V01475.1_w500	Zea mays
V01475.1_w550	Zea mays
V01475.1_w600	Zea mays
V01475.1_w650	Zea mays
V01475.1_w693	Zea mays
V01476.1_w0	Zea mays
V01476.1_w50	Zea mays
V01476.1_w100	Zea mays
V01476.1_w150	Zea mays
V01476.1_w200	Zea mays
V01476.1_w250	Zea mays
V01476.1_w300	Zea mays
V01476.1_w350	Zea mays
V01476.1_w400	Zea mays
V01476.1_w450	Zea mays
V01476.1_w500	Zea mays
V01476.1_w550	Zea mays
V01476.1_w600	Zea mays
V01476.1_w650	Zea mays
V01476.1_w671	Zea mays
V01477.1_w0	Zea mays
V01477.1_w50	Zea mays
V01477.1_w100	Zea mays
V01477.1_w150	Zea mays
V01477.1_w200	Zea mays
V01477.1_w217	Zea mays
V01479.1_w0	Zea mays
V01479.1_w50	Zea mays
V01479.1_w100	Zea mays
V01479.1_w150	Zea mays
V01479.1_w200	Zea mays
V01479.1_w250	Zea mays
V01479.1_w300	Zea mays
V01479.1_w350	Zea mays
V01479.1_w400	Zea mays
V01479.1_w450	Zea mays
V01479.1_w500	Zea mays
V01479.1_w550	Zea mays
V01479.1_w600	Zea mays
V01479.1_w612	Zea mays
X02450.1_w0	Maize m
X02450.1_w50	Maize m
X02450.1_w100	Maize m
X02450.1_w150	Maize m
X02450.1_w200	Maize m
X02450.1_w250	Maize m
X02450.1_w300	Maize m
X02450.1_w350	Maize m
X02450.1_w400	Maize m
X02450.1_w450	Maize m
X02450.1_w500	Maize m
X02450.1_w550	Maize m
X02450.1_w600	Maize m
X02450.1_w650	Maize m
X02450.1_w681	Maize m
X06935.1_w0	Maize DNA
X06935.1_w50	Maize DNA
V01481.1_w0	Maize m
V01481.1_w50	Maize m
V01481.1_w100	Maize m
V01481.1_w150	Maize m
V01481.1_w200	Maize m
V01481.1_w250	Maize m
V01481.1_w300	Maize m
V01481.1_w350	Maize m
V01481.1_w400	Maize m
V01481.1_w450	Maize m
V01481.1_w500	Maize m
V01481.1_w544	Maize m
X60376.1_w0	B. napus
X60376.1_w50	B. napus
X60376.1_w100	B. napus
X60376.1_w150	B. napus
X60376.1_w200	B. napus
X60376.1_w250	B. napus
X60376.1_w300	B. napus
X60376.1_w350	B. napus
X60376.1_w400	B. napus
X60376.1_w450	B. napus
X60376.1_w500	B. napus
X60376.1_w550	B. napus
X60376.1_w600	B. napus
X60376.1_w650	B. napus
X60376.1_w700	B. napus
X60376.1_w750	B. napus
X60376.1_w800	B. napus
X60376.1_w850	B. napus
X60376.1_w900	B. napus
X60376.1_w950	B. napus
X60376.1_w1000	B. napus
X60376.1_w1050	B. napus
X60376.1_w1100	B. napus
X60376.1_w1133	B. napus
X60377.1_w0	A.thaliana APG
X60377.1_w50	A.thaliana APG
X60377.1_w100	A.thaliana APG
X60377.1_w150	A.thaliana APG
X60377.1_w200	A.thaliana APG
X60377.1_w250	A.thaliana APG
X60377.1_w300	A.thaliana APG
X60377.1_w350	A.thaliana APG
X60377.1_w400	A.thaliana APG
X60377.1_w450	A.thaliana APG
X60377.1_w500	A.thaliana APG
X60377.1_w550	A.thaliana APG
X60377.1_w600	A.thaliana APG
X60377.1_w650	A.thaliana APG
X60377.1_w700	A.thaliana APG
X60377.1_w750	A.thaliana APG
X60377.1_w800	A.thaliana APG
X60377.1_w850	A.thaliana APG
X60377.1_w900	A.thaliana APG
X60377.1_w950	A.thaliana APG
X60377.1_w1000	A.thaliana APG
X60377.1_w1050	A.thaliana APG
X60377.1_w1100	A.thaliana APG
X60377.1_w1150	A.thaliana APG
X60377.1_w1200	A.thaliana APG
X60377.1_w1250	A.thaliana APG
X60377.1_w1300	A.thaliana APG
X60377.1_w1350	A.thaliana APG
X60377.1_w1400	A.thaliana APG
X60377.1_w1450	A.thaliana APG
X60377.1_w1500	A.thaliana APG
X60377.1_w1550	A.thaliana APG
X60377.1_w1600	A.thaliana APG
X60377.1_w1650	A.thaliana APG
X60377.1_w1700	A.thaliana APG
X60377.1_w1750	A.thaliana APG
X60377.1_w1800	A.thaliana APG
X60377.1_w1850	A.thaliana APG
X60377.1_w1900	A.thaliana APG
X60377.1_w1950	A.thaliana APG
X60377.1_w2000	A.thaliana APG
X60377.1_w2050	A.thaliana APG
X60377.1_w2100	A.thaliana APG
X60377.1_w2150	A.thaliana APG
X60377.1_w2200	A.thaliana APG
X60377.1_w2250	A.thaliana APG
X60377.1_w2300	A.thaliana APG
X60377.1_w2350	A.thaliana APG
X60377.1_w2400	A.thaliana APG
X60377.1_w2450	A.thaliana APG
X60377.1_w2500	A.thaliana APG
X60377.1_w2550	A.thaliana APG
X60377.1_w2600	A.thaliana APG
X60377.1_w2650	A.thaliana APG
X60377.1_w2700	A.thaliana APG
X60377.1_w2750	A.thaliana APG
X60377.1_w2800	A.thaliana APG
X60377.1_w2850	A.thaliana APG
X60377.1_w2900	A.thaliana APG
X60377.1_w2950	A.thaliana APG
X60377.1_w3000	A.thaliana APG
X60377.1_w3050	A.thaliana APG
X60377.1_w3100	A.thaliana APG
X60377.1_w3150	A.thaliana APG
X60377.1_w3200	A.thaliana APG
X60377.1_w3250	A.thaliana APG
X60377.1_w3300	A.thaliana APG
X60377.1_w3350	A.thaliana APG
X60377.1_w3400	A.thaliana APG
X60377.1_w3450	A.thaliana APG
X60377.1_w3500	A.thaliana APG
X60377.1_w3550	A.thaliana APG
X60377.1_w3600	A.thaliana APG
X60377.1_w3650	A.thaliana APG
X60377.1_w3682	A.thaliana APG
X03835.1_w0	Cebus apella
X03835.1_w50	Cebus apella
X03835.1_w100	Cebus apella
X03835.1_w150	Cebus apella
X03835.1_w200	Cebus apella
X03835.1_w250	Cebus apella
X03835.1_w300	Cebus apella
X03835.1_w350	Cebus apella
X03835.1_w400	Cebus apella
X03835.1_w450	Cebus apella
X03835.1_w500	Cebus apella
X03835.1_w550	Cebus apella
X03835.1_w600	Cebus apella
X03835.1_w650	Cebus apella
X03835.1_w700	Cebus apella
X03835.1_w750	Cebus apella
X03835.1_w800	Cebus apella
X03835.1_w850	Cebus apella
X03835.1_w862	Cebus apella
X03836.1_w0	Cebus apella
X03837.1_full	Cebus apella
Z16424.1_full	H. sapiens
Z16425.1_w0	H. sapiens
Z16425.1_w50	H. sapiens
Z16425.1_w100	H. sapiens
Z16425.1_w150	H. sapiens
Z16425.1_w171	H. sapiens
Z16427.1_w0	H. sapiens
Z16427.1_w50	H. sapiens
Z16427.1_w100	H. sapiens
Z16427.1_w104	H. sapiens
Z16431.1_full	H. sapiens
Z16432.1_full	H. sapiens
Z16449.1_full	H. sapiens
Z16454.1_w0	H. sapiens
Z16454.1_w50	H. sapiens
Z16454.1_w82	H. sapiens
Z16456.1_w0	H. sapiens
Z16456.1_w11	H. sapiens
Z16457.1_w0	H. sapiens
Z16457.1_w42	H. sapiens
Z16458.1_full	H. sapiens
Z16459.1_full	H. sapiens
Z16461.1_full	H. sapiens
Z16463.1_full	H. sapiens
Z16465.1_w0	H. sapiens
Z16465.1_w50	H. sapiens
Z16465.1_w100	H. sapiens
Z16465.1_w107	H. sapiens
Z16472.1_w0	H. sapiens
Z16472.1_w50	H. sapiens
Z16472.1_w54	H. sapiens
Z16474.1_full	H. sapiens
Z16478.1_w0	H. sapiens
Z16478.1_w1	H. sapiens
Z16480.1_full	H. sapiens
Z16481.1_w0	H. sapiens
Z16481.1_w18	H. sapiens
Z16483.1_w0	H. sapiens
Z16483.1_w4	H. sapiens
Z16490.1_full	H. sapiens
Z16491.1_w0	H. sapiens
Z16491.1_w11	H. sapiens
Z16492.1_full	H. sapiens
Z16494.1_w0	H. sapiens
Z16494.1_w11	H. sapiens
Z16498.1_full	H. sapiens
Z16499.1_full	H. sapiens
Z16500.1_full	H. sapiens
Z16502.1_w0	H. sapiens
Z16502.1_w50	H. sapiens
Z16502.1_w100	H. sapiens
Z16502.1_w133	H. sapiens
Z16504.1_w0	H. sapiens
Z16504.1_w50	H. sapiens
Z16504.1_w100	H. sapiens
Z16504.1_w111	H. sapiens
Z16506.1_full	H. sapiens
Z16507.1_w0	H. sapiens
Z16507.1_w50	H. sapiens
Z16507.1_w100	H. sapiens
Z16507.1_w105	H. sapiens
Z16513.1_full	H. sapiens
Z17245.1_w0	H. sapiens
Z17245.1_w50	H. sapiens
Z17245.1_w100	H. sapiens
Z17245.1_w137	H. sapiens
Z16519.1_full	H. sapiens
Z16524.1_w0	H. sapiens
Z16524.1_w50	H. sapiens
Z16524.1_w87	H. sapiens
Z16529.1_full	H. sapiens
Z16531.1_w0	H. sapiens
Z16531.1_w12	H. sapiens
Z16533.1_full	H. sapiens
Z16534.1_full	H. sapiens
Z17246.1_full	H. sapiens
Z16537.1_w0	H. sapiens
Z16537.1_w30	H. sapiens
Z16538.1_full	H. sapiens
Z16542.1_w0	H. sapiens
Z16542.1_w50	H. sapiens
Z16542.1_w63	H. sapiens
Z16543.1_w0	H. sapiens
Z16543.1_w13	H. sapiens
Z16545.1_full	H. sapiens
Z16547.1_w0	H. sapiens
Z16547.1_w39	H. sapiens
Z16548.1_full	H. sapiens
Z16549.1_full	H. sapiens
Z17332.1_full	H. sapiens
Z16554.1_w0	H. sapiens
Z16554.1_w50	H. sapiens
Z16554.1_w100	H. sapiens
Z16554.1_w141	H. sapiens
Z16555.1_w0	H. sapiens
Z16555.1_w50	H. sapiens
Z16555.1_w67	H. sapiens
Z16556.1_w0	H. sapiens
Z16556.1_w50	H. sapiens
Z16557.1_full	H. sapiens
Z16558.1_w0	H. sapiens
Z16558.1_w50	H. sapiens
Z16558.1_w100	H. sapiens
Z16558.1_w137	H. sapiens
Z16559.1_full	H. sapiens
Z16564.1_full	H. sapiens
Z16567.1_w0	H. sapiens
Z16567.1_w34	H. sapiens
Z16569.1_full	H. sapiens
Z16583.1_w0	H. sapiens
